region_code,share_count,hashtag_names,like_count,username,video_description,view_count,comment_count,id
US,0,"['mistake', 'selfmade', 'tattoo', 'beard', 'catlover', 'tattooing', 'fyp', 'veteran', 'dyslexic', 'dyslexia', 'sanangelo', 'sanangelotx', 'fypシ', 'angelostateuniversity', 'goodfellowafb']",0,inkedbykoda,Them words be hard sometimes. . . . #tattoo #veteran #selfmade #catlover #sanangelo #sanangelotx #goodfellowafb #tattooing #angelostateuniversity #beard #fyp #fypシ #mistake #dyslexia #dyslexic ,0,3,7340760966054808874
US,0,"['parenting', 'adhd', 'momlife', 'specialneeds', 'advocate', 'dyslexia', 'iep', 'momtoks', 'iepmeetings']",0,goparent,Replying to @Southernlady+hubby35 Advocating for your child at school #parenting #iep #iepmeetings #advocate #adhd #specialneeds #dyslexia #momtoks #momlife ,0,3,7340760518338022698
US,0,"['learn', 'dyslexia', 'learntoread', 'blackeducators', 'earlyliteracy', 'literacyinstructor', 'teachingfabulously']",0,teachingfabulously,#teachingfabulously #blackeducators #literacyinstructor #earlyliteracy #learn #learntoread #dyslexia ,0,0,7340752768988204318
US,0,"['emo', 'money', 'dyslexia', 'fanum', 'fupシ']",0,frxncoz_,THE MONEY GO WHERE I GO 🗣️🔥#dyslexia #emo #fupシ #money #fanum ,0,8,7340741155107228971
US,0,"['school', 'artist', 'work', 'viral', 'fyp', 'trusttheprocess', 'tattooartist', 'dyslexia', 'tattooschool']",0,emilee.l.b.w,"I have dyslexia so i have to read it out loud to help me but that didnt stop me from graduating HS w high honors, it didnt stop me from getting into universities, and it wont stop me from getting my tattoo license. Reaching my dreams regardless of any blockages in my way. #school #tattooschool #artist #tattooartist #fyp #viral #work #trusttheprocess #dyslexia ",0,5,7340731651015839022
US,0,"['todayshow', 'dyslexia']",0,todayshow,"MSNBC's Stephanie Ruhle and her son are both dyslexic, and she shares the tips she uses to get through dense topics on her show, @11th Hour MSNBC , and relays to her own sons. #Dyslexia #TODAYShow",0,10,7340724081450356011
US,0,"['oopsididitagain', 'ifyouknowyouknow', 'dangit', 'dyslexic', 'dyslexia', 'kickinwithkelly']",0,kickinwithkelly,"If you know, you know. 😳🤷‍♀️🤦🏼‍♀️ #dyslexia #dyslexic #ifyouknowyouknow #oopsididitagain #dangit #kickinwithkelly ",0,3,7340722577037397291
US,0,"['usa', 'reading', 'michigan', 'spelling', 'dearborn', 'dyslexia', 'teachersoftiktok', 'lebanon🇱🇧', 'phonicsforkids', 'scienceofreading', 'explicitteaching', 'scienceofreadingteachers']",0,brightmindsdearborn,"Reviewing floss, ck and magic e words ending either in k sound or f,l,s and z .#scienceofreading #scienceofreadingteachers #teachersoftiktok #explicitteaching #phonicsforkids #reading #spelling #dyslexia #dearborn #michigan #usa #lebanon🇱🇧 @weshallread ",0,2,7340718290651614507
US,0,"['funny', 'sex', 'doctor', 'justsaying', 'duet', 'blueeyes', 'daily', 'doctorsorders', 'duetwithme', 'dyslexia', 'roadto30k', 'proscription', 'askmydoctor', 'lifeinthe401', 'wayne_401', 'thenofiltersfam🖤']",0,wayne_401,#doctorsorders #dyslexia #daily #sex #proscription #wayne_401 #lifeinthe401 #thenofiltersfam🖤 #roadto30k #funny #doctor   #askmydoctor #justsaying #blueeyes #duetwithme #duet ,0,14,7340706539570761003
US,0,"['autism', 'teaching', 'autismawareness', 'dyslexic', 'tutorials', 'dyslexia', 'autismlove', 'centerville', 'restonva', 'herndon', 'viennava', 'autismwarrior', 'neurodivergent', 'arlingtonva', 'meadowland', 'autismfamily', 'dyslexiaawareness', 'ashburnva', 'autismcommunity', 'neurodiversity', 'fairfaxcounty', 'dyslexiaeducation', 'dyslexiasupport', 'loundouncounty', 'visitvirginia', 'sterlingva', 'kidsonthespectrum', 'viennavirginia', 'dyslexiatutor', 'dyslexiacommunity', 'williamcounty']",0,autism.envision,"Let us tell you a story about a woman who didn't let Dyslexia define her but instead used it as fuel to ignite her passion and determination! 🙌 Meet Jennifer Aniston, a true inspiration and role model for anyone with a learning difference. Despite facing challenges, she never gave up on her dreams and has since become a successful actress, producer, and businesswoman. So if you are experiencing Dyslexia or have a child who has it, the next time you feel like you or your child's struggles are holding you back — remember Jennifer's story and let it be your motivation to keep pushing forward. 🚀 Dyslexia is not a reflection of intelligence, instead it's a learning difference that affects how the brain processes language, making reading and decoding challenging. But fear not, with the right support and education, children with dyslexia can thrive in school and beyond. At Autism Envisioned, we offer specialized tutorials to help children with dyslexia reach their full potential. Let's empower and celebrate those with dyslexia, because their unique minds are capable of incredible things! 🌟 Contact us today ⤵️ 📞 (703) 828-5614 📧 info@autismenvisioned.com Our location: 📍 278 Cedar ln     Vienna, Virginia 22180 Our website: 🌐 autismenvisioned.com . . . . . #viennavirginia #viennava #visitvirginia #loundouncounty #fairfaxcounty #williamcounty #autism #autismawareness #autismfamily #autismcommunity #autismwarrior #autismlove #kidsonthespectrum #teaching #tutorials #neurodiversity #herndon #sterlingva #ashburnva #meadowland #centerville #restonva #arlingtonva #dyslexia #neurodivergent #dyslexic #dyslexiaawareness #dyslexiaeducation #dyslexiasupport #dyslexiatutor #dyslexiacommunity #dyslexia ",0,0,7340702292049546539
US,0,"['nyt', 'connections', 'dyslexia', 'wordgame']",0,criticalbrainaction,Connections Feb 28 ‘24 • Unpopular opinion kittens can be a real heel.  #nyt#wordgame#dyslexia#connections,0,3,7340697646710951198
US,0,"['spelling', 'greenscreen', 'dyslexia']",0,rustynotfunny,I spelt it correctly #greenscreen #spelling #dyslexia ,0,16,7340696209461415210
US,0,"['stitch', 'dyslexia', 'mentalhealthmatters', 'depressionanxiety', 'highfunctioninganxiety', 'altmomsoftiktok']",0,shyannadesiree,#stitch with @Chelsea Fausel #dyslexia #highfunctioninganxiety #mentalhealthmatters #depressionanxiety #altmomsoftiktok ,0,6,7340696011712515370
US,0,"['adhd', 'dyslexia', 'respectyourselfandsuccess']",0,mr.hunter842,Wednesday’s Hw: Inner Self respect? #adhd #dyslexia #respectyourselfandsuccess 🧘‍♀️🧘‍♂️🧘💪🏿💪🏿💪🏿🏃‍♂️🏃‍♀️🏇🏅🏅🏅🏆🏆🏆,0,4,7340695756359126303
US,0,"['adhd', 'sillygoose', 'dyslexia', 'dyslexiasquad', 'nuerodivergent', 'nuerospicy🌶']",0,seachelmyz,#dyslexiasquad #dyslexia #nuerodivergent #nuerospicy🌶 #adhd #sillygoose ,0,6,7340695452259503406
US,0,"['adhd', 'dyslexia', 'nooutsideapprovalneeded']",0,mr.hunter842,Validate your own success #adhd #dyslexia #nooutsideapprovalneeded 🧘🧘‍♂️🧘‍♀️💪🏿💪🏿💪🏿🏃‍♂️🏃‍♀️🏇🏅🏅🏅🏆🏆🏆,0,1,7340694984997342495
US,0,"['meme', 'pov', 'ai', 'fyp', 'dyslexia', 'audiobook', 'dyslexiasupport', 'capcut', 'speechifyapp']",0,katie.productivity,Atleast i have speechify to read my books and my coursework to me now #CapCut #Meme #speechifyapp #ai #dyslexia #dyslexiasupport #audiobook #pov #fyp ,0,0,7340693598587112750
US,0,"['bookworm', 'fyp', 'dyslexia', 'onthisday', 'booktok', 'onetruedesire']",0,dany3lll3,This is what happens when the Boyfriend tries to flirt with me 😂😂#onthisday  #bookworm #fyp #dyslexia #booktok #onetruedesire,0,0,7340685704344718623
US,0,"['adhd', 'growth', 'dyslexia', 'neurodivergent']",0,thendalliance,"We've learned to show up with our neurodiversity, ask for accommodations, and get the resources we need! 🌈 😊 #neurodivergent #growth #dyslexia #adhd",0,1,7340684562600660267
US,0,"['love', 'meme', 'ocd', 'parenting', 'anxiety', 'adhd', 'autism', 'asd', 'mentalhealth', 'autismawareness', 'specialneeds', 'ptsd', 'dyslexia', 'mentalhealthawareness', 'adhdproblems', 'aspergers', 'adhdlife', 'adhdawareness', 'neurodivergent', 'adhdbrain', 'adhdsupport', 'depression', 'add', 'adhdisreal', 'adultadhd', 'neurodiversity', 'adhdmemes', 'adhdwomen', 'datingafterdivorce', 'adhddating', 'memecut']",0,nicolesgotadhd,its really the way that no other men exist to me like pls no. 😤 #MemeCut #Meme #adhd #autism #mentalhealth #anxiety #adhdawareness #asd #add #adhdproblems #depression #autismawareness #adhdlife #mentalhealthawareness #neurodiversity #specialneeds #adhdsupport #dyslexia #adhddating #adhdbrain #neurodivergent #parenting #adhdmemes #ptsd #adhdwomen #adhdisreal #aspergers #ocd #love #adultadhd #datingafterdivorce ,0,1,7340676066178223406
US,0,"['art', 'creative', 'doodle', 'markers', 'dyslexia', 'adultadhd', 'petrazoe', 'xpetrazoex']",0,petraz0e,Ohuhu color swatch card 2 😝 I’m trying to finish doing this to all 200 markers 😉 it’s taking me a long time to finish this task ☺️😁☺️  🪩 🪩 🪩 🪩 🪩 🪩 🪩 #petrazoe #xpetrazoex #adultadhd #dyslexia #doodle #markers #art #creative ,0,0,7340673574472092970
US,0,"['dyslexia', 'coaching', 'differentthinker', 'adultadhd', 'neurodiversity', 'adhdcoach', 'adultdyslexia', 'neurodiversitycoach', 'dyslexiccoach']",0,joygenea,Challenging Ourselves: learning to paint None of us ever stop needing to challenge ourselves. Transcription available at: https://joygenea.com/challenging-ourselves-learning-to-paint/ #adultadhd #dyslexia #adultdyslexia #coaching #neurodiversity #neurodiversitycoach #adhdcoach #dyslexiccoach #differentthinker,0,0,7340667563346644254
US,0,"['todayshow', 'dyslexia']",0,todayshow,"Our very own NBC News senior business analyst Stephanie Ruhle shared her journey with #Dyslexia this morning, and revealed she was only diagnosed ten years ago. She opened up about getting through school and work undiagnosed, and what made her realize she might be dyslexic, too. #TODAYShow",0,10,7340667500889230635
US,0,"['how', 'struggling', 'multi', 'homeschool', 'dyslexic', 'dyslexia', 'homeschooling']",0,silent.elephant.e,"Dyslexics learn differently! It's a gift.   Phonetic Reading with Silent Elephant ""e"" silentelephante.com  #Homeschooling #Homeschool mom #How to homeschool #Multi -sensory curriculum #Dyslexia #Dyslexic #Struggling reader ",0,7,7340665813306838302
US,0,"['reading', 'parenting', 'teachers', 'myth', 'teaching', 'sor', 'slp', 'dyslexia', 'literacy', 'homeschooling', 'phonics', 'learningtoread', 'mythbusting', 'literacymatters', 'readingintervention', 'readinghelp', 'teachingreading', 'thescienceofreading', 'rootedinlanguage']",0,rooted.in.language,Let’s put this one to bed once and for all. #rootedinlanguage #literacy #learningtoread #teachingreading #phonics #thescienceofreading #sor #mythbusting #myth #reading #slp #parenting #homeschooling #dyslexia #readingintervention #readinghelp #teaching #teachers #literacymatters ,0,45,7340664369296018731
US,0,"['asl', 'americansignlanguage', 'fyp', 'dyslexia', 'multisensorylearning']",0,risingrubie,Did you know??? Learning American Sign Language for dyslexic children is a multi sensory learning method known as the orton-gillingham approach. The visual-tactile accommodation of ASL allows different parts of the brain to fire at the same time creating neural networks. ASL is also his first language so discovering his dyslexia later happened when we realized he cant spell words or understand much auditoral instruction without ASL.  #asl #americansignlanguage #dyslexia #multisensorylearning #fyp ,0,20,7340660332370693418
US,0,"['bookworm', 'fyp', 'dyslexia', 'bookreview', 'booktok', 'abbyjimenez', 'thehappyeverafterplaylist']",0,dany3lll3,This was so cute I was not expecting what i got and man Ahhhhh loved it ^_^  #booktok #bookworm #fyp #dyslexia #bookreview #thehappyeverafterplaylist #abbyjimenez ,0,4,7340636023505866015
US,0,"['adhd', 'pov', 'ai', 'fyp', 'dyslexia', 'audiobook', 'texttospeech', 'speechifyapp']",0,katie.productivity,If you struggle with no.2 you should definitely download Speechify #speechifyapp #texttospeech #ai #dyslexia #audiobook #adhd #pov #fyp ,0,0,7340622702975356206
US,0,"['love', 'dream', 'family', 'cats', 'like', 'cute', 'art', 'pillow', 'beautiful', 'sleeping', 'nature', 'life', 'kids', 'happy', 'music', 'lifestyle', 'baby', 'puppy', 'home', 'dogs', 'dog', 'sleepy', 'follow', 'instagram', 'cat', 'goodnight', 'bed', 'happiness', 'night', 'fitness', 'tired', 'sweet', 'healthy', 'positivity', 'sleepingbeauty', 'photooftheday', 'instagood', 'loveyourself', 'therapy', 'sleep', 'health', 'insomnia', 'inspiration', 'stress', 'bedtime', 'relax', 'motivation', 'positivevibes', 'bedroom', 'selflove', 'ocd', 'nap', 'parenting', 'recovery', 'anxiety', 'photography', 'meditation', 'adhd', 'comfort', 'bipolar', 'downsyndrome', 'quotes', 'education', 'autism', 'autistic', 'sleeptime', 'mentalillness', 'asd', 'healing', 'selfcare', 'sleepwell', 'mindset', 'mentalhealth', 'wellness', 'healthylifestyle', 'autismawareness', 'specialneeds', 'ptsd', 'wellbeing', 'catsofinstagram', 'psychology', 'dogsofinstagram', 'mattress', 'sleepbetter', 'autismmom', 'dyslexia', 'adhdprobs', 'bedding', 'mentalhealthmatters', 'autismspectrum', 'disability', 'mentalhealthawareness', 'autisme', 'adhdkids', 'adhdproblems', 'specialeducation', 'aspergers', 'autismacceptance', 'homedecor', 'sensory', 'occupationaltherapy', 'adhdlife', 'mindfulness', 'actuallyautistic', 'adhdstruggles', 'adhdawareness', 'inclusion', 'sensoryprocessingdisorder', 'neurodivergent', 'learningdisabilities', 'adhdbrain', 'dyspraxia', 'adhdadult', 'adhdsupport', 'adhdmom', 'speechtherapy', 'adhdparenting', 'depression', 'add', 'rest', 'adhdisreal', 'adultadhd', 'neurodiversity', 'adhdtips', 'adhdmemes', 'adhdwomen', 'adhdcoach']",0,outoftheblank,#selfcare #puppy #photooftheday #family #healthylifestyle #beautiful #anxiety #catsofinstagram #fitness #pillow #follow #sleepingbeauty #mentalhealth #nature #art #like #nap #photography #lifestyle #stress #dogs #bedding #meditation #kids #sleeptime #healthy #sweet #music #comfort #homedecor #sleep #love #sleeping #sleepy #bed #cute #relax #health #goodnight #dog #instagood #cat #baby #instagram #night #rest #dogsofinstagram #wellness #happy #bedtime #tired #life #bedroom #cats #insomnia #mattress #sleepwell #sleepbetter #home #dream #mentalhealth #mentalhealthawareness #selfcare #selflove #anxiety #love #mentalhealthmatters #depression #motivation #health #wellness #mindfulness #healing #fitness #life #loveyourself #therapy #inspiration #happiness #mindset #positivity #positivevibes #quotes #meditation #mentalillness #psychology #wellbeing #recovery #instagood #happy #adhd #autism #mentalhealth #anxiety #adhdawareness #asd #add #adhdproblems #depression #autismawareness #adhdlife #mentalhealthawareness #neurodiversity #specialneeds #adhdsupport #dyslexia #adhdparenting #adhdbrain #neurodivergent #parenting #adhdmemes #ptsd #adhdwomen #adhdisreal #downsyndrome #aspergers #ocd #love #adultadhd #adhdmom #autistic #autisme #sensoryprocessingdisorder #mentalillness #education #disability #specialeducation #therapy #autismacceptance #adhdtips #adhdkids #bipolar #mentalhealthmatters #actuallyautistic #autismmom #adhdcoach #kids #speechtherapy #adhdstruggles #sensory #adhdadult #dyspraxia #autismspectrum #inclusion #occupationaltherapy #learningdisabilities #selfcare #family #adhdprobs #stress ,0,0,7340621298214767918
US,0,"['dyslexia', 'literacy', 'dyslexicproblems', 'dyslexiaawareness', 'teachersoftiktok', 'momsoftiktok', 'dyslexiasquad', 'scienceofreading', 'dyslexicstrengths', 'dyslexiatiktok', 'structuredliteracy', 'dyslexicsupport', 'righttoread', 'dyslexiasuperpowers']",0,tjones955,Did you know? Dyslexics may have many other strengths. #dyslexia #teachersoftiktok #scienceofreading #righttoread #literacy #dyslexiaawareness #dyslexicproblems #dyslexiatiktok #dyslexiasquad #momsoftiktok #structuredliteracy #dyslexicsupport #dyslexicstrengths #dyslexiasuperpowers ,0,2,7340617724772551967
US,0,"['dyslexic', 'dyslexia', 'devincaherly']",0,reneeeolf1e,Since y’all loved part 1 here’s part 2 💀 #devincaherly  #dyslexic  #dyslexia,0,0,7340567218528341290
US,0,"['love', 'family', 'kids', 'therapy', 'stress', 'ocd', 'parenting', 'anxiety', 'adhd', 'bipolar', 'downsyndrome', 'education', 'autism', 'autistic', 'mentalillness', 'asd', 'selfcare', 'mentalhealth', 'autismawareness', 'specialneeds', 'ptsd', 'autismmom', 'dyslexia', 'adhdprobs', 'mentalhealthmatters', 'autismspectrum', 'disability', 'mentalhealthawareness', 'autisme', 'adhdkids', 'adhdproblems', 'specialeducation', 'aspergers', 'autismacceptance', 'sensory', 'occupationaltherapy', 'adhdlife', 'actuallyautistic', 'adhdstruggles', 'adhdawareness', 'inclusion', 'sensoryprocessingdisorder', 'neurodivergent', 'learningdisabilities', 'adhdbrain', 'dyspraxia', 'adhdadult', 'adhdsupport', 'adhdmom', 'speechtherapy', 'adhdparenting', 'depression', 'add', 'adhdisreal', 'adultadhd', 'neurodiversity', 'adhdtips', 'adhdmemes', 'adhdwomen', 'adhdcoach']",0,outoftheblank,#autistic #autisme #sensoryprocessingdisorder #mentalillness #education #disability #specialeducation #therapy #autismacceptance #adhdtips #adhdkids #bipolar #mentalhealthmatters #actuallyautistic #autismmom #adhdcoach #kids #speechtherapy #adhdstruggles #sensory #adhdadult #dyspraxia #autismspectrum #inclusion #occupationaltherapy #learningdisabilities #selfcare #family #adhdprobs #stress #adhd #autism #mentalhealth #anxiety #adhdawareness #asd #add #adhdproblems #depression #autismawareness #adhdlife #mentalhealthawareness #neurodiversity #specialneeds #adhdsupport #dyslexia #adhdparenting #adhdbrain #neurodivergent #parenting #adhdmemes #ptsd #adhdwomen #adhdisreal #downsyndrome #aspergers #ocd #love #adultadhd #adhdmom ,0,0,7340557366359870763
US,0,"['cassie', 'edit', 'war', 'game', 'sun', 'what', 'cow', 'funny', 'kids', 'paris', 'london', 'food', 'muslim', 'china', 'ocean', 'anime', 'sad', 'girl', 'mom', 'bro', 'dog', 'god', 'kpop', 'dumb', 'shadow', 'cat', 'minecraft', 'why', 'fish', 'fishing', 'sis', 'spain', 'yummy', 'dad', 'america', 'usa', 'boy', 'movie', 'turkey', 'goat', 'japan', 'where', 'when', 'sunny', 'chicken', 'barackobama', 'joke', 'worm', 'sakura', 'canada', 'edits', 'swordartonline', 'planes', 'hungary', 'deathnote', 'jesus', 'pikachu', 'dead', 'narutoshippuden', 'naruto', 'sasuke', 'goblin', 'sausage', 'pilot', 'washington', 'lost', 'papa', 'tiktok', 'devil', 'bully', 'slideshow', 'step', 'abortion', 'laughter', 'cancer', 'mew', 'fiend', 'granny', 'adhd', 'llama', 'lgbtq', 'pig', 'downsyndrome', 'book', 'unitedstates', 'autism', 'portugal', 'england', 'mrbean', 'jungkook', 'image', 'weeb', 'fishinglife', 'hamsters', 'fyp', 'nogod', 'novel', 'zoro', 'sheep', 'movieclips', 'bleachanime', 'ichigo', 'everywhereandnowhere', 'animeedit', 'royalfamily', 'prolife', 'isreal', 'schoollunch', 'luffy', 'enlgish', 'effie', 'whitehair', 'jewish', 'athiest', 'prochoice', 'mha', 'gojo', 'dyslexia', 'asmr', 'mog', 'mewing', 'democrat', 'guncontrol', 'demonslayer', 'chirstian', 'satanist', 'codegeass', 'antartica', 'damnation', 'republican', 'mukbang', 'sanji', 'joebiden', 'palistine', 'webtoon', 'tanjiro', 'myheroacademia', 'goodreads', 'trump2020', 'sunless', 'planespotting', 'largefamily', 'luffyonepiece', 'pokemon', 'undordinary', 'france🇫🇷', 'mexico🇲🇽', 'russia🇷🇺', 'ukraine🇺🇦', 'swimming', 'webnovel', 'nephis', 'who', 'jujutsukaisen', 'gojousatoru', 'palictefamily', 'movueclips', 'webnovelrecommendation', 'shadowslave', 'helldivers2', 'shadowslavee', 'shadowslavenovel', 'llotm']",0,notdislaxic,#shadow#shadowslavenovel#shadowslave#shadowslavee #sunny #sunless #goblin #sun #nephis #cassie #fyp #sad #damnation #whitehair #novel #webnovel #webnovelrecommendation #tanjiro #effie #swordartonline #naruto #narutoshippuden #demonslayer #zoro #luffyonepiece #luffy #edit #edits #image #slideshow #bleachanime #anime #animeedit #tiktok #sasuke #sakura #minecraft #ichigo #sanji #food #hamsters #isreal #palictefamily #palistine #joke #jungkook #kpop #funny #laughter #why #who #when #where #what #webtoon #undordinary #jujutsukaisen #gojousatoru #gojo #game #girl #boy #dog #fish #cat #goat #cow #pig #sheep #chicken #sausage #america #usa #unitedstates #enlgish #spain #england #mexico🇲🇽 #canada #mrbean #movueclips #movueclips #movieclips #movie #largefamily #fishinglife #fishing #planes #planespotting #pilot #antartica #helldivers2 #worm #fiend #devil #god #chirstian #jewish #muslim #satanist #athiest #democrat #republican #mom #dad #step #bro #sis #granny #papa #kids #mukbang #asmr #royalfamily #dead #codegeass #deathnote #llama #mha #myheroacademia #llotm #everywhereandnowhere #lost #ocean #swimming #schoollunch #yummy #jesus #nogod #war #ukraine🇺🇦 #russia🇷🇺 #france🇫🇷 #portugal #turkey #china #hungary #japan #weeb #bully #lgbtq #abortion #prolife #prochoice #guncontrol #joebiden #trump2020 #barackobama #washington #london #paris #dumb #book #goodreads #downsyndrome #autism #dyslexia #adhd #cancer #mog#mew #pokemon #mewing #pikachu ,0,30,7340530750577462571
