comment_count,region_code,video_description,hashtag_names,id,like_count,share_count,username,view_count
26,US,"A salad with 28g of plant protein per serving🌱💪🏼✨ Look for the full recipe in the comments😉 I absolutely love this summer salad for heart health, gut health, feeling your best & regulating hormones☀️ It’s so crispy and fresh making it exactly what you need on a hot summer day!! #vegan #summerrecipes #plantbased #plantprotein #guthealth #veganrecipes #easyrecipe #healthyrecipes #healthyliving #hearthealth #veganlifestyle #highprotein #mealprep #saladtok #saladrecipe ","['vegan', 'mealprep', 'healthyliving', 'veganlifestyle', 'plantbased', 'healthyrecipes', 'hearthealth', 'easyrecipe', 'highprotein', 'veganrecipes', 'guthealth', 'saladrecipe', 'summerrecipes', 'plantprotein', 'saladtok']",7397827782031445290,441,27,chef_bai,5506
0,US,"💧✨ Molecular Hydrogen to the Rescue! ✨💧 In an exciting study, hydrogen water treatment showed potential in significantly improving heart function, reducing severe arrhythmias, and combating oxidative stress and inflammation in the heart—especially in cases of chemotherapy-induced heart failure. 💪❤️ Watch the full episode to learn more about this groundbreaking research: https://youtu.be/OYSl0zT7RCI?si=-V4Gm1xzqzKVnNAD #HeartHealth #MolecularHydrogen #CardiacFunction #OxidativeStress #Inflammation #HeartFailure #InnovativeTreatment #HealthBreakthrough #WellnessJourney","['hearthealth', 'heartfailure', 'inflammation', 'molecularhydrogen', 'oxidativestress', 'healthbreakthrough', 'innovativetreatment', 'cardiacfunction']",7397826706117020971,4,0,h2minutes,441
11,US,"Yes ya’ll, this is me 7 years ago immediately after a triple heart bypass that saved my life. 4 years later i had bariatric surgery after all of the heart medication made my weight skyrocket so bad that I couldn’t exercise to manage it on my own. Today I’m managing my weight AND my life. Diet and exercise are crucial parts of my daily life to maintain my health and my happiness at 54! Never give up!  Im a living testament to that phrase 😊 #fyp #foryoupage #fypシ゚viral #positivity #sharlashack #positiveenergychallenge #bestlife #startingover #livingmybestlife💞 #heartdiseasesurvivor #livingthedream #startingoverat50 #dreamlife #gastricbypass #weightlosstransformation #bariatriccommunity #bariatric #healthylifestyle #bodytransformationchallenge #beforeandafterweightloss #heartbypass #heartsurgery #strongwomen #toughasnails #newlife #healthyeating #weightloss #weightlosssurgery #heartdisease #goredforwomen #mystory ","['positivity', 'weightloss', 'newlife', 'mystory', 'bestlife', 'strongwomen', 'fyp', 'startingover', 'livingthedream', 'dreamlife', 'healthylifestyle', 'healthyeating', 'heartdisease', 'goredforwomen', 'heartsurgery', 'bariatric', 'weightlosstransformation', 'toughasnails', 'beforeandafterweightloss', 'gastricbypass', 'weightlosssurgery', 'foryoupage', 'bodytransformationchallenge', 'heartbypass', 'heartdiseasesurvivor', 'PositiveEnergyChallenge', 'fypシ゚viral', 'bariatriccommunity', 'startingoverat50', 'livingmybestlife💞', 'sharlashack']",7397817534159818015,119,1,southernglama,2288
0,US,"Discover Apollo's revolutionary approach to health and wellness! At Apollo, we integrate cardiology, nutrition, psychology, and fitness to create personalized plans tailored to your needs. Our team of experts is dedicated to helping you achieve optimal health through a holistic and comprehensive approach. #Apollo360Health #integratedhealth #healthyliving #wellnessjourney #MindBodyBalance #fitnessgoals #healthyhabits #activelifestyle #mentalwellness #HeartHealth #nutritionmatters #selfcare #HealthSupport #PositiveChange #healthjourney #wellbeing #PersonalizedCare #exercisemotivation #mentalhealthmatters #healthychoices #PreventiveCare #healthandwellness #stayhealthy #TransformYourHealth #wholehealth","['fitnessgoals', 'selfcare', 'wellbeing', 'stayhealthy', 'healthyliving', 'mentalhealthmatters', 'healthychoices', 'activelifestyle', 'healthyhabits', 'hearthealth', 'positivechange', 'healthandwellness', 'healthjourney', 'wellnessjourney', 'healthsupport', 'mentalwellness', 'exercisemotivation', 'nutritionmatters', 'wholehealth', 'preventivecare', 'mindbodybalance', 'integratedhealth', 'personalizedcare', 'transformyourhealth', 'apollo360health']",7397815396541287726,2,0,apollo360h,624
0,US,Struggling with cardiovascular disease or recovering from a heart attack? Pluripotent stem cells can regenerate heart tissue 💖 #HeartHealth #CardiovascularDisease #HeartAttackRecovery #StemCellTherapy #HeartRegeneration #StemaidInstitute,"['hearthealth', 'cardiovasculardisease', 'stemcelltherapy', 'heartattackrecovery', 'heartregeneration', 'stemaidinstitute']",7397814890502720814,3,0,stemaidinstitute,934
1,US,You NEED to start eating these 4 foods everyday #healthyeating #superfoods #clearskin #hearthealth #digestion #energyboost,"['healthyeating', 'clearskin', 'energyboost', 'superfoods', 'digestion', 'hearthealth']",7397813808254717227,63,11,healthdailyyy,718
0,US,"Not only is my Love Language Food but it’s healthy eating. I wanna be around in good health with a reasonable portion of mind to watch my grand children grow into happy, healthy, productive,God fearing adults! #proudgrandma #grandchildren #hearthealth #fypage #glamma #delicious #healthyrecipes #longevity #breakfastideas #goals #yourbody #yourtemple #healthyeatinghabits #itsastart ","['goals', 'delicious', 'yourbody', 'itsastart', 'proudgrandma', 'grandchildren', 'glamma', 'longevity', 'healthyrecipes', 'yourtemple', 'breakfastideas', 'hearthealth', 'fypage', 'healthyeatinghabits']",7397813729439534367,24,0,msann69,692
1,US,#CSC #lacefrontwigs #gluelesswigs  #diabetes #womenshealth #alzheimer #depression #newtowigs #thinninghair #beauty #greathairday  #affordablewigs  #americanheartassociation  #suicideawareness #funwithwigs #greathair #gluelesswigs #heartdisease #organdonors #strokeawareness #loveislove #menopause #lovehaircrowns #fypage  #womenexecutives #divas #showgirls #theaters #womenownedbusiness  #dancers #wigs #beauty  #wigmovement #wigtok ,"['beauty', 'theaters', 'dancers', 'showgirls', 'loveislove', 'diabetes', 'wigs', 'suicideawareness', 'divas', 'greathairday', 'funwithwigs', 'heartdisease', 'greathair', 'alzheimer', 'csc', 'americanheartassociation', 'strokeawareness', 'organdonors', 'womenshealth', 'menopause', 'fypage', 'affordablewigs', 'lacefrontwigs', 'depression', 'thinninghair', 'gluelesswigs', 'womenownedbusiness', 'wigtok', 'newtowigs', 'wigmovement', 'womenexecutives', 'lovehaircrowns']",7397812459869916447,8,0,debbieb11727,183
2,US,"3yrs ago, I sat out of a journey that I didnt think I would make it through. Health diagnoses, Covid isolation, relationship separation, loss of loved ones and then empty nester, my bucket was too full and too heavy but God kept speaking into my heart “I WILL NEVER LEAVE YOU NOR FORSAKE YOU, He even planted the people that I needed in my life once I understood what “THE SEPARATIONS MEANT”.. #faithfilled #heartdisease #mentalhealthmatters #survivingheartdisease #strongewomen #healthjourney #hpertrophiccardiomyopathy #selfcare #godsplan #godsgrace #keepfighting #liferecovery ","['keepfighting', 'selfcare', 'godsplan', 'godsgrace', 'heartdisease', 'mentalhealthmatters', 'faithfilled', 'strongewomen', 'healthjourney', 'survivingheartdisease', 'liferecovery', 'hpertrophiccardiomyopathy']",7397811810084162858,41,2,kemmiek24,297
0,US,#duet with @OneBusyMomma7 Her acupuncture testimony. Acupuncture is an ancient Healing practice focused on root cause solutions #heartdisease #stroke #diabetes ,"['stroke', 'duet', 'diabetes', 'heartdisease']",7397809017466228010,8,3,therapy511,190
13,US,July ☑️! August goals up next! Let’s go! 💪🏽 #focus #goalgetter #strengthtraining #walking #beintentional #hearthealth  #teamunderthepenfluence💉 #ladypuff ✨,"['walking', 'focus', 'goalgetter', 'strengthtraining', 'hearthealth', 'beintentional', 'ladypuff', 'teamunderthepenfluence💉']",7397808450824113438,30,3,theladypuff31,349
35,US,Do you suffer from any of these symptoms? Sometimes you have to go down the testing rabbit hole to find the root cause of someone’s issues. This patient was young and seemed healthy from the outside. But she was suffering and majorly sick. #lowenergy #breathing #dizzy #reflux #coldhands #infection #xray #inflammation #cortisol #hormones #estrogen #womenshealth #food #cholesterol #hearthealth ,"['food', 'dizzy', 'infection', 'hormones', 'breathing', 'xray', 'reflux', 'coldhands', 'estrogen', 'cholesterol', 'lowenergy', 'hearthealth', 'cortisol', 'womenshealth', 'inflammation']",7397806831038369070,363,76,thewellnessway_im,32298
0,US,"👉🏼 Hi, Dr. Rick Pumill here from Cross County Cardiology! In this next Whiteboard Wednesday video, I break down the complexities of Peripheral Vascular Disease (PVD) to empower you with a deep understanding of this common condition. I discuss the differences between peripheral vascular disease and spinal stenosis in this insightful video. I explain the symptoms of each, the risk factors, and the methods used in the diagnosis and treatment of these conditions. I cover: ✅ What Peripheral Vascular Disease is and how it affects your body ✅ The similarities and differences between Peripheral Vascular Disease and spinal stenosis ✅ The diagnostic methods used to differentiate between these two conditions Step into the world of cardiology and gain a wealth of knowledge about vascular health in this informative video. #Cardiology, #PeripheralVascularDisease, #SpinalStenosis, #Healthcare, #PreventiveCare, #HeartHealth, #VascularHealth, #Diagnostics, #Treatment, #CrossCountyCardiology, #DrRickPumill, #EducationalVideo, #MedicalKnowledge, #PatientCare, #Wellness, #PeripheralArterialDisease, #Symptoms, #RiskFactors, #Claudication, #TreadmillTest ","['treatment', 'healthcare', 'wellness', 'symptoms', 'cardiology', 'hearthealth', 'diagnostics', 'patientcare', 'claudication', 'spinalstenosis', 'educationalvideo', 'medicalknowledge', 'preventivecare', 'riskfactors', 'treadmilltest', 'peripheralarterialdisease', 'vascularhealth', 'peripheralvasculardisease', 'crosscountycardiology', 'drrickpumill']",7397805716351880494,81,6,crosscountycardiology,2616
0,US,What’s one reason you need disability insurance? Watch this video to find out! #getdisabilityinsurance Don't hesitate to Call or Message me today 🤍⤵️  Uhia Willis Info@builtforsuccessinc.com www.builtforsuccessinc.com +1(413) 949-7500 #lifeinsurance #financialservices #financialplanning #financialgoals #financialliteracy #financialindependence #moneygoals #insurancetips #insuranceagent #insuranceagentlife #lifeinsuranceagent #lifeinsuranceawareness #agawam #massachusettslife #Massachusetts #heartattacksurvivor #heartdisease #preexistingconditions #compassion #education #loveones #future #securefuture ,"['future', 'education', 'moneygoals', 'massachusetts', 'loveones', 'compassion', 'heartdisease', 'lifeinsurance', 'agawam', 'massachusettslife', 'financialliteracy', 'insuranceagent', 'heartattacksurvivor', 'securefuture', 'financialservices', 'financialplanning', 'financialindependence', 'financialgoals', 'lifeinsuranceagent', 'lifeinsuranceawareness', 'insurancetips', 'preexistingconditions', 'insuranceagentlife', 'getdisabilityinsurance']",7397804460900109611,2,0,uhiawillis715,138
10,US,"The 10 Leading Causes of Death in the U.S. Today: Let's Change the Narrative Together! 🌟 Heart Disease ❤️ Cancer 🎗️ COVID-19 🦠 Accidents 🚗 Chronic Lower Respiratory Diseases 🫁 Stroke 🧠 Alzheimer's Disease 🧓 Diabetes 🩸 Kidney Disease 💧 Liver Disease 💔 These stats are a wake-up call, but you can take charge of your life and health! Join the Stay at Home CEO Academy or Stay at Home Mom Academy to build a brighter future. We offer support in credit building, business creation, anti-aging strategies, and so much more. Let's make your life the best it can be! 🌟 💬 Got questions? Book a call with me today—I’m here to help! ### Instagram Post --- **The 10 Leading Causes of Death in the U.S. Today: Let's Change the Narrative Together!** 🌟 1. Heart Disease ❤️ 2. Cancer 🎗️ 3. COVID-19 🦠 4. Accidents 🚗 5. Chronic Lower Respiratory Diseases 🫁 6. Stroke 🧠 7. Alzheimer's Disease 🧓 8. Diabetes 🩸 9. Kidney Disease 💧 10. Suicide 💔 These stats are a wake-up call, but you can take charge of your life and health! Join the Stay at Home CEO Academy or Stay at Home Mom Academy to build a brighter future. We offer support in credit building, business creation, anti-aging strategies, and so much more. Let's make your life the best it can be! 🌟 💬 Got questions? Book a call with me today—I’m here to help! --- **Hashtags:** #StayAtHomeCEO #StayAtHomeMomAcademy #LiveYourBestLife #HeartHealth #CancerAwareness #COVID19Recovery #PreventAccidents #RespiratoryHealth #StrokePrevention #AlzheimersAwareness #DiabetesManagement #KidneyHealth #MentalHealthMatters #AntiAging #CreditBuilding #BusinessSuccess #FinancialFreedom #SupportSystem #HealthyLiving #TransformYourLife #joinusnow ","['cancerawareness', 'healthyliving', 'mentalhealthmatters', 'supportsystem', 'antiaging', 'joinusnow', 'kidneyhealth', 'hearthealth', 'financialfreedom', 'liveyourbestlife', 'alzheimersawareness', 'transformyourlife', 'preventaccidents', 'businesssuccess', 'strokeprevention', 'diabetesmanagement', 'creditbuilding', 'respiratoryhealth', 'covid19recovery', 'stayathomeceo', 'stayathomemomacademy']",7397802372640165150,70,23,drdccconsulting,1062
2,US,The moringa tree has more natural properties for our well being than processed vitamins. #moringa #healthy #natural #supplements #vitamins #hearthealth ,"['healthy', 'natural', 'vitamins', 'supplements', 'moringa', 'hearthealth']",7397800811675356447,9,0,pammys.picks,544
0,US,"💥 It's Cardio Day at The HIIT Room! 💥 Elevate your heart rate and keep moving towards your goals because, as we know, it's all about heart. ❤️ Join us today to push your limits, sweat it out, and feel the burn. Let's stay motivated and keep our hearts strong together! #TheHIITRoom #CardioDay #HeartHealth #FitnessGoals #KeepMoving","['keepmoving', 'fitnessgoals', 'cardioday', 'hearthealth', 'thehiitroom']",7397798307881372970,7,1,thehiitroom.com,426
1,US,Garlic Power! #GarlicBenefits #healthyeating #nutritiontips #HeartHealth #ImmuneBoost #AntiInflammatory#EatWellFeelWell #garlic #vitalharvestwellness,"['healthyeating', 'garlic', 'hearthealth', 'immuneboost', 'antiinflammatory', 'nutritiontips', 'eatwellfeelwell', 'garlicbenefits', 'vitalharvestwellness']",7397797586326834474,21,6,vitalharvestwellness,248
